time,primal_bound,dual_bound,gap_percent,event_type,node_count
22.96,1159.0,1126.84,2.85,LPSOLVED,1914
22.96,1159.0,1126.84,2.85,LPSOLVED,1916
22.96,1159.0,1126.84,2.85,LPSOLVED,1917
22.96,1159.0,1126.84,2.85,LPSOLVED,1918
22.96,1159.0,1126.84,2.85,LPSOLVED,1920
22.96,1159.0,1126.84,2.85,LPSOLVED,1921
22.97,1159.0,1126.84,2.85,LPSOLVED,1923
22.97,1159.0,1126.84,2.85,LPSOLVED,1923
22.97,1159.0,1126.84,2.85,LPSOLVED,1925
22.97,1159.0,1126.84,2.85,LPSOLVED,1925
22.98,1159.0,1126.84,2.85,LPSOLVED,1928
22.98,1159.0,1126.84,2.85,LPSOLVED,1928
22.99,1159.0,1126.85,2.85,LPSOLVED,1931
22.99,1159.0,1126.85,2.85,LPSOLVED,1931
23.0,1159.0,1126.85,2.85,LPSOLVED,1932
23.0,1159.0,1126.85,2.85,LPSOLVED,1932
23.0,1159.0,1126.85,2.85,LPSOLVED,1934
23.0,1159.0,1126.85,2.85,LPSOLVED,1934
23.02,1159.0,1126.85,2.85,LPSOLVED,1936
23.02,1159.0,1126.85,2.85,LPSOLVED,1938
23.02,1159.0,1126.85,2.85,LPSOLVED,1939
23.02,1159.0,1126.85,2.85,LPSOLVED,1941
23.03,1159.0,1126.85,2.85,LPSOLVED,1942
23.03,1159.0,1126.85,2.85,LPSOLVED,1943
23.1,1159.0,1126.86,2.85,LPSOLVED,1957
23.1,1159.0,1126.86,2.85,LPSOLVED,1957
23.11,1159.0,1126.86,2.85,LPSOLVED,1959
23.11,1159.0,1126.86,2.85,LPSOLVED,1959
23.11,1159.0,1126.86,2.85,LPSOLVED,1960
23.11,1159.0,1126.86,2.85,LPSOLVED,1960
23.11,1159.0,1126.86,2.85,LPSOLVED,1962
23.11,1159.0,1126.86,2.85,LPSOLVED,1962
23.12,1159.0,1126.86,2.85,LPSOLVED,1962
23.13,1159.0,1126.86,2.85,LPSOLVED,1966
23.13,1159.0,1126.86,2.85,LPSOLVED,1966
23.13,1159.0,1126.86,2.85,LPSOLVED,1967
23.13,1159.0,1126.86,2.85,LPSOLVED,1967
23.13,1159.0,1126.86,2.85,LPSOLVED,1968
23.13,1159.0,1126.86,2.85,LPSOLVED,1968
23.13,1159.0,1126.86,2.85,LPSOLVED,1969
23.13,1159.0,1126.86,2.85,LPSOLVED,1969
23.14,1159.0,1126.86,2.85,LPSOLVED,1970
23.14,1159.0,1126.86,2.85,LPSOLVED,1976
23.14,1159.0,1126.86,2.85,LPSOLVED,1977
23.14,1159.0,1126.86,2.85,LPSOLVED,1978
23.14,1159.0,1126.86,2.85,LPSOLVED,1978
23.14,1159.0,1126.86,2.85,LPSOLVED,1980
23.14,1159.0,1126.86,2.85,LPSOLVED,1980
23.15,1159.0,1126.86,2.85,LPSOLVED,1981
23.15,1159.0,1126.86,2.85,LPSOLVED,1981
23.15,1159.0,1126.86,2.85,LPSOLVED,1984
23.15,1159.0,1126.86,2.85,LPSOLVED,1986
23.15,1159.0,1126.86,2.85,LPSOLVED,1986
23.16,1159.0,1126.86,2.85,LPSOLVED,1986
23.16,1159.0,1126.86,2.85,LPSOLVED,1989
23.16,1159.0,1126.86,2.85,LPSOLVED,1989
23.16,1159.0,1126.86,2.85,LPSOLVED,1992
23.16,1159.0,1126.86,2.85,LPSOLVED,1992
23.17,1159.0,1126.86,2.85,LPSOLVED,1993
23.17,1159.0,1126.86,2.85,LPSOLVED,1993
23.17,1159.0,1126.86,2.85,LPSOLVED,1996
23.17,1159.0,1126.86,2.85,LPSOLVED,1996
23.18,1159.0,1126.86,2.85,LPSOLVED,1999
23.18,1159.0,1126.86,2.85,LPSOLVED,1999
23.19,1159.0,1126.86,2.85,LPSOLVED,2000
23.19,1159.0,1126.86,2.85,LPSOLVED,2000
23.25,1159.0,1126.86,2.85,LPSOLVED,2001
23.28,1159.0,1126.86,2.85,LPSOLVED,2002
23.28,1159.0,1126.86,2.85,LPSOLVED,2003
23.29,1159.0,1126.86,2.85,LPSOLVED,2003
23.29,1159.0,1126.86,2.85,LPSOLVED,2005
23.29,1159.0,1126.86,2.85,LPSOLVED,2005
23.3,1159.0,1126.86,2.85,LPSOLVED,2007
23.3,1159.0,1126.86,2.85,LPSOLVED,2009
23.3,1159.0,1126.86,2.85,LPSOLVED,2011
23.3,1159.0,1126.86,2.85,LPSOLVED,2011
23.39,1159.0,1126.86,2.85,LPSOLVED,2018
23.39,1159.0,1126.86,2.85,LPSOLVED,2018
23.39,1159.0,1126.86,2.85,LPSOLVED,2018
23.39,1159.0,1126.86,2.85,LPSOLVED,2018
23.4,1159.0,1127.16,2.82,LPSOLVED,2021
23.4,1159.0,1127.16,2.82,LPSOLVED,2021
23.41,1159.0,1127.16,2.82,LPSOLVED,2022
23.41,1159.0,1127.16,2.82,LPSOLVED,2022
23.41,1159.0,1127.16,2.82,LPSOLVED,2024
23.41,1159.0,1127.16,2.82,LPSOLVED,2024
23.41,1159.0,1127.16,2.82,LPSOLVED,2024
23.41,1159.0,1127.16,2.82,LPSOLVED,2026
23.43,1159.0,1127.16,2.82,LPSOLVED,2030
23.43,1159.0,1127.16,2.82,LPSOLVED,2030
23.43,1159.0,1127.16,2.82,LPSOLVED,2031
23.44,1159.0,1127.16,2.82,LPSOLVED,2031
23.44,1159.0,1127.16,2.82,LPSOLVED,2032
23.44,1159.0,1127.16,2.82,LPSOLVED,2032
23.44,1159.0,1127.16,2.82,LPSOLVED,2034
23.44,1159.0,1127.16,2.82,LPSOLVED,2034
23.44,1159.0,1127.16,2.82,LPSOLVED,2035
23.44,1159.0,1127.16,2.82,LPSOLVED,2035
23.44,1159.0,1127.16,2.82,LPSOLVED,2038
23.44,1159.0,1127.16,2.82,LPSOLVED,2040
23.45,1159.0,1127.16,2.82,LPSOLVED,2044
23.46,1159.0,1127.16,2.82,LPSOLVED,2044
23.46,1159.0,1127.16,2.82,LPSOLVED,2044
23.53,1159.0,1127.34,2.81,LPSOLVED,2051
23.53,1159.0,1127.34,2.81,LPSOLVED,2051
23.54,1159.0,1127.34,2.81,LPSOLVED,2053
23.56,1159.0,1127.34,2.81,LPSOLVED,2054
23.59,1159.0,1127.34,2.81,LPSOLVED,2057
23.59,1159.0,1127.34,2.81,LPSOLVED,2057
23.59,1159.0,1127.34,2.81,LPSOLVED,2059
23.6,1159.0,1127.34,2.81,LPSOLVED,2061
23.6,1159.0,1127.34,2.81,LPSOLVED,2061
23.6,1159.0,1127.34,2.81,LPSOLVED,2061
23.6,1159.0,1127.34,2.81,LPSOLVED,2063
23.6,1159.0,1127.34,2.81,LPSOLVED,2064
23.6,1159.0,1127.34,2.81,LPSOLVED,2064
23.61,1159.0,1127.34,2.81,LPSOLVED,2065
23.61,1159.0,1127.34,2.81,LPSOLVED,2065
23.62,1159.0,1127.34,2.81,LPSOLVED,2067
23.63,1159.0,1127.34,2.81,LPSOLVED,2069
23.63,1159.0,1127.34,2.81,LPSOLVED,2069
23.79,1159.0,1127.34,2.81,LPSOLVED,2071
23.79,1159.0,1127.34,2.81,LPSOLVED,2071
23.8,1159.0,1127.34,2.81,LPSOLVED,2073
23.8,1159.0,1127.34,2.81,LPSOLVED,2074
23.8,1159.0,1127.34,2.81,LPSOLVED,2076
23.83,1159.0,1128.17,2.73,LPSOLVED,2081
23.83,1159.0,1128.17,2.73,LPSOLVED,2081
23.84,1159.0,1128.17,2.73,LPSOLVED,2083
23.84,1159.0,1128.17,2.73,LPSOLVED,2083
23.84,1159.0,1128.17,2.73,LPSOLVED,2085
23.84,1159.0,1128.17,2.73,LPSOLVED,2085
23.84,1159.0,1128.17,2.73,LPSOLVED,2087
23.85,1159.0,1128.17,2.73,LPSOLVED,2088
23.85,1159.0,1128.17,2.73,LPSOLVED,2088
23.92,1159.0,1128.17,2.73,LPSOLVED,2090
23.92,1159.0,1128.17,2.73,LPSOLVED,2090
23.93,1159.0,1128.17,2.73,LPSOLVED,2090
23.99,1159.0,1128.17,2.73,LPSOLVED,2092
23.99,1159.0,1128.17,2.73,LPSOLVED,2092
24.0,1159.0,1128.17,2.73,LPSOLVED,2095
24.0,1159.0,1128.17,2.73,LPSOLVED,2095
24.01,1159.0,1128.17,2.73,LPSOLVED,2097
24.01,1159.0,1128.17,2.73,LPSOLVED,2097
24.01,1159.0,1128.17,2.73,LPSOLVED,2097
24.03,1159.0,1128.48,2.7,LPSOLVED,2101
24.03,1159.0,1128.48,2.7,LPSOLVED,2101
24.03,1159.0,1128.48,2.7,LPSOLVED,2103
24.03,1159.0,1128.48,2.7,LPSOLVED,2103
24.08,1159.0,1128.48,2.7,LPSOLVED,2104
24.12,1159.0,1128.48,2.7,LPSOLVED,2105
24.13,1159.0,1128.48,2.7,LPSOLVED,2106
24.13,1159.0,1128.48,2.7,LPSOLVED,2106
24.17,1159.0,1128.48,2.7,LPSOLVED,2108
24.19,1159.0,1128.48,2.7,LPSOLVED,2110
24.19,1159.0,1128.48,2.7,LPSOLVED,2110
24.2,1159.0,1128.48,2.7,LPSOLVED,2112
24.2,1159.0,1128.48,2.7,LPSOLVED,2112
24.2,1159.0,1128.48,2.7,LPSOLVED,2114
24.2,1159.0,1128.48,2.7,LPSOLVED,2114
24.21,1159.0,1128.48,2.7,LPSOLVED,2116
24.21,1159.0,1128.48,2.7,LPSOLVED,2116
24.21,1159.0,1128.48,2.7,LPSOLVED,2118
24.21,1159.0,1128.48,2.7,LPSOLVED,2118
24.22,1159.0,1128.48,2.7,LPSOLVED,2120
24.22,1159.0,1128.48,2.7,LPSOLVED,2120
24.22,1159.0,1128.48,2.7,LPSOLVED,2122
24.22,1159.0,1128.48,2.7,LPSOLVED,2122
24.23,1159.0,1128.48,2.7,LPSOLVED,2124
24.23,1159.0,1128.48,2.7,LPSOLVED,2124
24.25,1159.0,1128.48,2.7,LPSOLVED,2127
24.25,1159.0,1128.48,2.7,LPSOLVED,2127
24.27,1159.0,1128.75,2.68,LPSOLVED,2131
24.27,1159.0,1128.75,2.68,LPSOLVED,2131
24.27,1159.0,1128.75,2.68,LPSOLVED,2131
24.27,1159.0,1128.75,2.68,LPSOLVED,2133
24.27,1159.0,1128.75,2.68,LPSOLVED,2133
24.27,1159.0,1128.75,2.68,LPSOLVED,2134
24.27,1159.0,1128.75,2.68,LPSOLVED,2134
24.27,1159.0,1128.75,2.68,LPSOLVED,2135
24.27,1159.0,1128.75,2.68,LPSOLVED,2135
24.28,1159.0,1128.75,2.68,LPSOLVED,2137
24.28,1159.0,1128.75,2.68,LPSOLVED,2137
24.28,1159.0,1128.75,2.68,LPSOLVED,2138
24.28,1159.0,1128.75,2.68,LPSOLVED,2138
24.29,1159.0,1128.94,2.66,LPSOLVED,2141
24.29,1159.0,1128.94,2.66,LPSOLVED,2141
24.29,1159.0,1128.94,2.66,LPSOLVED,2143
24.29,1159.0,1128.94,2.66,LPSOLVED,2143
24.3,1159.0,1128.94,2.66,LPSOLVED,2145
24.3,1159.0,1128.94,2.66,LPSOLVED,2145
24.3,1159.0,1128.94,2.66,LPSOLVED,2145
24.3,1159.0,1128.94,2.66,LPSOLVED,2145
24.31,1159.0,1128.94,2.66,LPSOLVED,2147
24.31,1159.0,1128.94,2.66,LPSOLVED,2148
24.31,1159.0,1128.94,2.66,LPSOLVED,2148
24.33,1159.0,1129.76,2.59,LPSOLVED,2151
24.33,1159.0,1129.76,2.59,LPSOLVED,2151
24.33,1159.0,1129.76,2.59,LPSOLVED,2152
24.33,1159.0,1129.76,2.59,LPSOLVED,2152
24.34,1159.0,1129.76,2.59,LPSOLVED,2154
24.34,1159.0,1129.76,2.59,LPSOLVED,2154
24.35,1159.0,1129.76,2.59,LPSOLVED,2157
24.35,1159.0,1129.76,2.59,LPSOLVED,2157
24.35,1159.0,1129.76,2.59,LPSOLVED,2158
24.35,1159.0,1129.76,2.59,LPSOLVED,2158
24.35,1159.0,1129.76,2.59,LPSOLVED,2160
24.35,1159.0,1129.76,2.59,LPSOLVED,2160
24.37,1159.0,1129.76,2.59,LPSOLVED,2162
24.37,1159.0,1129.76,2.59,LPSOLVED,2163
24.37,1159.0,1129.76,2.59,LPSOLVED,2163
24.37,1159.0,1129.76,2.59,LPSOLVED,2163
24.38,1159.0,1129.76,2.59,LPSOLVED,2164
24.38,1159.0,1129.76,2.59,LPSOLVED,2164
24.38,1159.0,1129.76,2.59,LPSOLVED,2166
24.39,1159.0,1129.76,2.59,LPSOLVED,2167
24.39,1159.0,1129.76,2.59,LPSOLVED,2167
24.4,1159.0,1129.76,2.59,LPSOLVED,2169
24.4,1159.0,1129.76,2.59,LPSOLVED,2169
24.41,1159.0,1129.76,2.59,LPSOLVED,2169
24.41,1159.0,1129.76,2.59,LPSOLVED,2169
24.41,1159.0,1129.76,2.59,LPSOLVED,2171
24.41,1159.0,1129.76,2.59,LPSOLVED,2171
24.42,1159.0,1129.76,2.59,LPSOLVED,2173
24.45,1159.0,1129.76,2.59,LPSOLVED,2177
24.46,1159.0,1129.76,2.59,LPSOLVED,2178
24.46,1159.0,1129.76,2.59,LPSOLVED,2178
24.47,1159.0,1129.76,2.59,LPSOLVED,2180
24.47,1159.0,1129.76,2.59,LPSOLVED,2180
24.47,1159.0,1129.76,2.59,LPSOLVED,2181
24.47,1159.0,1129.76,2.59,LPSOLVED,2181
24.5,1159.0,1129.76,2.59,LPSOLVED,2183
24.51,1159.0,1129.76,2.59,LPSOLVED,2184
24.51,1159.0,1129.76,2.59,LPSOLVED,2184
24.51,1159.0,1129.76,2.59,LPSOLVED,2186
24.51,1159.0,1129.76,2.59,LPSOLVED,2188
24.51,1159.0,1129.76,2.59,LPSOLVED,2190
24.52,1159.0,1129.76,2.59,LPSOLVED,2193
24.52,1159.0,1129.76,2.59,LPSOLVED,2193
24.53,1159.0,1129.76,2.59,LPSOLVED,2196
24.53,1159.0,1129.76,2.59,LPSOLVED,2196
24.54,1159.0,1129.76,2.59,LPSOLVED,2198
24.57,1159.0,1129.76,2.59,LPSOLVED,2200
24.57,1159.0,1129.76,2.59,LPSOLVED,2200
24.62,1159.0,1129.76,2.59,LPSOLVED,2206
24.63,1159.0,1129.76,2.59,LPSOLVED,2208
24.63,1159.0,1129.76,2.59,LPSOLVED,2208
24.63,1159.0,1129.76,2.59,LPSOLVED,2209
24.63,1159.0,1129.76,2.59,LPSOLVED,2209
24.63,1159.0,1129.76,2.59,LPSOLVED,2211
24.68,1159.0,1129.76,2.59,LPSOLVED,2217
24.68,1159.0,1129.76,2.59,LPSOLVED,2217
24.68,1159.0,1129.76,2.59,LPSOLVED,2219
24.68,1159.0,1129.76,2.59,LPSOLVED,2219
24.91,1159.0,1129.76,2.59,LPSOLVED,2224
24.91,1159.0,1129.76,2.59,LPSOLVED,2224
24.93,1159.0,1129.76,2.59,LPSOLVED,2228
24.93,1159.0,1129.76,2.59,LPSOLVED,2228
24.94,1159.0,1129.76,2.59,LPSOLVED,2230
24.94,1159.0,1129.76,2.59,LPSOLVED,2230
24.97,1159.0,1129.76,2.59,LPSOLVED,2234
24.97,1159.0,1129.76,2.59,LPSOLVED,2234
24.97,1159.0,1129.76,2.59,LPSOLVED,2235
24.97,1159.0,1129.76,2.59,LPSOLVED,2235
24.98,1159.0,1129.76,2.59,LPSOLVED,2237
25.0,1159.0,1130.99,2.48,LPSOLVED,2241
25.0,1159.0,1130.99,2.48,LPSOLVED,2241
25.0,1159.0,1130.99,2.48,LPSOLVED,2241
25.01,1159.0,1130.99,2.48,LPSOLVED,2243
25.01,1159.0,1130.99,2.48,LPSOLVED,2243
25.01,1159.0,1130.99,2.48,LPSOLVED,2244
25.01,1159.0,1130.99,2.48,LPSOLVED,2244
25.01,1159.0,1130.99,2.48,LPSOLVED,2245
25.01,1159.0,1130.99,2.48,LPSOLVED,2245
25.02,1159.0,1130.99,2.48,LPSOLVED,2249
25.03,1159.0,1130.99,2.48,LPSOLVED,2251
25.03,1159.0,1130.99,2.48,LPSOLVED,2252
25.03,1159.0,1130.99,2.48,LPSOLVED,2253
25.03,1159.0,1130.99,2.48,LPSOLVED,2253
25.03,1159.0,1130.99,2.48,LPSOLVED,2255
25.03,1159.0,1130.99,2.48,LPSOLVED,2255
25.07,1159.0,1130.99,2.48,LPSOLVED,2257
25.07,1159.0,1130.99,2.48,LPSOLVED,2257
25.08,1159.0,1130.99,2.48,LPSOLVED,2259
25.08,1159.0,1130.99,2.48,LPSOLVED,2259
25.08,1159.0,1130.99,2.48,LPSOLVED,2260
25.08,1159.0,1130.99,2.48,LPSOLVED,2260
25.08,1159.0,1130.99,2.48,LPSOLVED,2260
25.09,1159.0,1130.99,2.48,LPSOLVED,2262
25.09,1159.0,1130.99,2.48,LPSOLVED,2262
25.1,1159.0,1130.99,2.48,LPSOLVED,2266
25.1,1159.0,1130.99,2.48,LPSOLVED,2266
25.1,1159.0,1130.99,2.48,LPSOLVED,2268
25.1,1159.0,1130.99,2.48,LPSOLVED,2268
25.11,1159.0,1130.99,2.48,LPSOLVED,2270
25.12,1159.0,1131.04,2.47,LPSOLVED,2271
25.12,1159.0,1131.04,2.47,LPSOLVED,2271
25.12,1159.0,1131.04,2.47,LPSOLVED,2273
25.12,1159.0,1131.04,2.47,LPSOLVED,2273
25.13,1159.0,1131.04,2.47,LPSOLVED,2274
25.13,1159.0,1131.04,2.47,LPSOLVED,2274
25.13,1159.0,1131.04,2.47,LPSOLVED,2275
25.13,1159.0,1131.04,2.47,LPSOLVED,2275
25.13,1159.0,1131.04,2.47,LPSOLVED,2276
25.13,1159.0,1131.04,2.47,LPSOLVED,2278
25.13,1159.0,1131.04,2.47,LPSOLVED,2278
25.14,1159.0,1131.04,2.47,LPSOLVED,2279
25.14,1159.0,1131.04,2.47,LPSOLVED,2280
25.14,1159.0,1131.04,2.47,LPSOLVED,2282
25.14,1159.0,1131.04,2.47,LPSOLVED,2283
25.15,1159.0,1131.04,2.47,LPSOLVED,2284
25.15,1159.0,1131.04,2.47,LPSOLVED,2284
25.15,1159.0,1131.04,2.47,LPSOLVED,2285
25.15,1159.0,1131.04,2.47,LPSOLVED,2286
25.15,1159.0,1131.04,2.47,LPSOLVED,2287
25.15,1159.0,1131.04,2.47,BESTSOLFOUND,2287
25.15,1158.0,1131.04,2.38,LPSOLVED,2289
25.15,1158.0,1131.04,2.38,LPSOLVED,2289
25.16,1158.0,1131.04,2.38,LPSOLVED,2292
25.16,1158.0,1131.04,2.38,LPSOLVED,2292
25.16,1158.0,1131.04,2.38,LPSOLVED,2293
25.16,1158.0,1131.04,2.38,LPSOLVED,2294
25.16,1158.0,1131.04,2.38,LPSOLVED,2294
25.16,1158.0,1131.04,2.38,LPSOLVED,2296
25.17,1158.0,1131.41,2.35,LPSOLVED,2301
25.18,1158.0,1131.41,2.35,LPSOLVED,2301
25.18,1158.0,1131.41,2.35,LPSOLVED,2302
25.18,1158.0,1131.41,2.35,LPSOLVED,2302
25.19,1158.0,1131.41,2.35,LPSOLVED,2307
25.19,1158.0,1131.41,2.35,LPSOLVED,2307
25.2,1158.0,1131.41,2.35,LPSOLVED,2307
25.2,1158.0,1131.41,2.35,LPSOLVED,2307
25.2,1158.0,1131.41,2.35,LPSOLVED,2307
25.2,1158.0,1131.41,2.35,LPSOLVED,2309
25.2,1158.0,1131.41,2.35,LPSOLVED,2309
25.22,1158.0,1131.41,2.35,LPSOLVED,2313
25.22,1158.0,1131.41,2.35,LPSOLVED,2313
25.22,1158.0,1131.41,2.35,LPSOLVED,2315
25.22,1158.0,1131.41,2.35,LPSOLVED,2315
25.25,1158.0,1131.41,2.35,LPSOLVED,2317
25.25,1158.0,1131.41,2.35,LPSOLVED,2317
25.25,1158.0,1131.41,2.35,LPSOLVED,2318
25.25,1158.0,1131.41,2.35,LPSOLVED,2318
25.25,1158.0,1131.41,2.35,LPSOLVED,2320
25.25,1158.0,1131.41,2.35,LPSOLVED,2322
25.26,1158.0,1131.41,2.35,LPSOLVED,2322
25.26,1158.0,1131.41,2.35,LPSOLVED,2322
25.26,1158.0,1131.41,2.35,LPSOLVED,2324
25.26,1158.0,1131.41,2.35,LPSOLVED,2325
25.26,1158.0,1131.41,2.35,LPSOLVED,2327
25.26,1158.0,1131.41,2.35,LPSOLVED,2327
25.26,1158.0,1131.41,2.35,LPSOLVED,2328
25.26,1158.0,1131.41,2.35,LPSOLVED,2328
25.26,1158.0,1131.41,2.35,LPSOLVED,2329
25.27,1158.0,1131.41,2.35,LPSOLVED,2332
25.27,1158.0,1131.41,2.35,LPSOLVED,2332
25.27,1158.0,1131.41,2.35,LPSOLVED,2333
25.28,1158.0,1131.41,2.35,LPSOLVED,2335
25.28,1158.0,1131.41,2.35,LPSOLVED,2337
25.29,1158.0,1131.41,2.35,LPSOLVED,2340
25.29,1158.0,1131.41,2.35,LPSOLVED,2340
25.3,1158.0,1131.41,2.35,LPSOLVED,2342
25.3,1158.0,1131.41,2.35,LPSOLVED,2343
25.3,1158.0,1131.41,2.35,LPSOLVED,2345
25.3,1158.0,1131.41,2.35,LPSOLVED,2347
25.31,1158.0,1132.3,2.27,LPSOLVED,2351
25.31,1158.0,1132.3,2.27,LPSOLVED,2351
25.35,1158.0,1132.3,2.27,LPSOLVED,2352
25.36,1158.0,1132.3,2.27,LPSOLVED,2353
25.41,1158.0,1132.3,2.27,LPSOLVED,2356
25.41,1158.0,1132.3,2.27,LPSOLVED,2356
25.42,1158.0,1132.3,2.27,LPSOLVED,2356
25.42,1158.0,1132.3,2.27,LPSOLVED,2357
25.43,1158.0,1132.3,2.27,LPSOLVED,2357
25.43,1158.0,1132.3,2.27,LPSOLVED,2358
25.43,1158.0,1132.3,2.27,LPSOLVED,2358
25.44,1158.0,1132.75,2.23,LPSOLVED,2361
25.44,1158.0,1132.75,2.23,LPSOLVED,2361
25.46,1158.0,1132.75,2.23,LPSOLVED,2365
25.46,1158.0,1132.75,2.23,LPSOLVED,2365
25.46,1158.0,1132.75,2.23,LPSOLVED,2365
25.47,1158.0,1132.75,2.23,LPSOLVED,2367
25.47,1158.0,1132.75,2.23,LPSOLVED,2367
25.47,1158.0,1132.75,2.23,LPSOLVED,2369
25.47,1158.0,1132.75,2.23,LPSOLVED,2369
25.47,1158.0,1132.75,2.23,LPSOLVED,2370
25.48,1158.0,1132.75,2.23,LPSOLVED,2371
25.48,1158.0,1132.75,2.23,LPSOLVED,2371
25.48,1158.0,1132.75,2.23,LPSOLVED,2374
25.48,1158.0,1132.75,2.23,LPSOLVED,2374
25.48,1158.0,1132.75,2.23,LPSOLVED,2375
25.48,1158.0,1132.75,2.23,LPSOLVED,2375
25.49,1158.0,1132.75,2.23,LPSOLVED,2376
25.55,1158.0,1134.04,2.11,LPSOLVED,2381
25.55,1158.0,1134.04,2.11,LPSOLVED,2381
25.55,1158.0,1134.04,2.11,LPSOLVED,2381
25.65,1158.0,1134.71,2.05,LPSOLVED,2388
25.65,1158.0,1134.71,2.05,LPSOLVED,2388
25.65,1158.0,1134.71,2.05,LPSOLVED,2388
25.66,1158.0,1134.71,2.05,LPSOLVED,2389
25.66,1158.0,1134.71,2.05,LPSOLVED,2389
25.67,1158.0,1134.71,2.05,LPSOLVED,2393
25.67,1158.0,1134.71,2.05,LPSOLVED,2393
25.78,1158.0,1134.76,2.05,LPSOLVED,2404
25.78,1158.0,1134.76,2.05,LPSOLVED,2404
25.79,1158.0,1134.76,2.05,LPSOLVED,2404
25.79,1158.0,1134.76,2.05,LPSOLVED,2404
25.79,1158.0,1134.76,2.05,LPSOLVED,2406
25.79,1158.0,1134.76,2.05,LPSOLVED,2406
25.83,1158.0,1135.32,2.0,LPSOLVED,2411
25.83,1158.0,1135.32,2.0,LPSOLVED,2411
25.85,1158.0,1135.32,2.0,LPSOLVED,2414
25.85,1158.0,1135.32,2.0,LPSOLVED,2414
25.85,1158.0,1135.32,2.0,LPSOLVED,2416
25.85,1158.0,1135.32,2.0,LPSOLVED,2416
25.86,1158.0,1135.32,2.0,LPSOLVED,2419
25.86,1158.0,1135.32,2.0,LPSOLVED,2419
25.87,1158.0,1135.32,2.0,LPSOLVED,2419
25.87,1158.0,1135.32,2.0,LPSOLVED,2421
25.87,1158.0,1135.32,2.0,LPSOLVED,2421
25.9,1158.0,1135.32,2.0,LPSOLVED,2423
25.9,1158.0,1135.32,2.0,LPSOLVED,2423
26.03,1158.0,1135.32,2.0,LPSOLVED,2430
26.03,1158.0,1135.32,2.0,LPSOLVED,2430
26.07,1158.0,1135.32,2.0,LPSOLVED,2435
26.07,1158.0,1135.32,2.0,LPSOLVED,2435
26.08,1158.0,1135.32,2.0,LPSOLVED,2435
26.08,1158.0,1135.32,2.0,LPSOLVED,2436
26.08,1158.0,1135.32,2.0,LPSOLVED,2436
26.09,1158.0,1135.32,2.0,LPSOLVED,2439
26.09,1158.0,1135.32,2.0,LPSOLVED,2439
26.14,1158.0,1135.32,2.0,LPSOLVED,2443
26.15,1158.0,1135.32,2.0,LPSOLVED,2444
26.15,1158.0,1135.32,2.0,LPSOLVED,2444
26.15,1158.0,1135.32,2.0,LPSOLVED,2446
26.16,1158.0,1135.32,2.0,LPSOLVED,2447
26.16,1158.0,1135.32,2.0,LPSOLVED,2447
26.16,1158.0,1135.32,2.0,LPSOLVED,2449
26.16,1158.0,1135.32,2.0,LPSOLVED,2449
26.16,1158.0,1135.32,2.0,LPSOLVED,2451
26.17,1158.0,1135.32,2.0,LPSOLVED,2454
26.17,1158.0,1135.32,2.0,LPSOLVED,2454
26.21,1158.0,1135.32,2.0,LPSOLVED,2459
26.21,1158.0,1135.32,2.0,LPSOLVED,2459
26.24,1158.0,1136.22,1.92,LPSOLVED,2464
26.24,1158.0,1136.22,1.92,LPSOLVED,2464
26.24,1158.0,1136.22,1.92,LPSOLVED,2466
26.24,1158.0,1136.22,1.92,LPSOLVED,2466
26.25,1158.0,1136.22,1.92,LPSOLVED,2468
26.25,1158.0,1136.22,1.92,LPSOLVED,2468
26.25,1158.0,1136.22,1.92,LPSOLVED,2470
26.25,1158.0,1136.22,1.92,LPSOLVED,2470
26.28,1158.0,1137.83,1.77,LPSOLVED,2475
26.28,1158.0,1137.83,1.77,LPSOLVED,2475
26.3,1158.0,1138.09,1.75,LPSOLVED,2478
26.3,1158.0,1138.09,1.75,LPSOLVED,2478
26.31,1158.0,1138.41,1.72,LPSOLVED,2481
26.31,1158.0,1138.41,1.72,LPSOLVED,2481
26.31,1158.0,1138.41,1.72,LPSOLVED,2483
26.31,1158.0,1138.41,1.72,LPSOLVED,2484
26.31,1158.0,1138.41,1.72,LPSOLVED,2484
26.31,1158.0,1138.41,1.72,LPSOLVED,2485
26.31,1158.0,1138.41,1.72,LPSOLVED,2485
26.32,1158.0,1138.41,1.72,LPSOLVED,2487
26.32,1158.0,1138.41,1.72,LPSOLVED,2490
26.32,1158.0,1138.41,1.72,LPSOLVED,2492
26.32,1158.0,1138.41,1.72,LPSOLVED,2492
26.32,1158.0,1138.41,1.72,LPSOLVED,2494
26.32,1158.0,1138.41,1.72,LPSOLVED,2494
26.39,1158.0,1138.41,1.72,LPSOLVED,2500
26.39,1158.0,1138.41,1.72,LPSOLVED,2500
26.41,1158.0,1138.41,1.72,LPSOLVED,2501
26.43,1158.0,1138.41,1.72,LPSOLVED,2502
26.44,1158.0,1138.41,1.72,LPSOLVED,2503
26.44,1158.0,1138.41,1.72,LPSOLVED,2503
26.44,1158.0,1138.41,1.72,LPSOLVED,2503
26.49,1158.0,1138.41,1.72,LPSOLVED,2508
26.54,1158.0,1139.89,1.59,LPSOLVED,2512
26.55,1158.0,1139.89,1.59,LPSOLVED,2512
26.55,1158.0,1139.89,1.59,LPSOLVED,2514
26.55,1158.0,1139.89,1.59,LPSOLVED,2514
